Sent date,DD,Category name,Main vs REM,Subject,Sendings,OR clean %,length of subject,Personalization,Emoji,Urgency,Tone,Price or Discount,imperative ,product,Month,letter_count
2024-07-12,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,232323,0.0772,0,0,0,0,1,1,1,1,7,33
2024-10-18,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4701,0.1155,0,0,0,0,1,1,1,1,10,33
2024-07-29,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,42240,0.1627,0,0,0,0,0,0,0,1,7,28
2024-01-02,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,35859,0.2071,0,0,0,1,1,0,0,0,1,15
2024-07-26,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,234789,0.0765,0,0,0,1,1,1,1,1,7,28
2024-04-30,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,208152,0.0684,0,0,0,1,0,1,0,0,4,27
2024-05-03,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,208287,0.0899,0,0,0,1,1,1,1,1,5,28
2024-04-10,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40656,0.177,0,0,0,0,1,1,0,1,4,21
2024-09-01,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,5286,0.1039,0,0,0,0,0,0,0,1,9,43
2024-05-17,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,45270,0.0789,0,0,1,1,1,1,0,1,5,30
2024-07-02,Saturday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,37581,0.1758,0,0,0,0,0,1,0,1,7,25
2024-01-13,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,51894,0.1553,0,0,0,0,0,0,0,1,1,28
2024-02-17,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,53055,0.1507,0,0,0,0,0,0,0,1,2,43
2024-04-29,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40239,0.1814,0,0,0,0,0,0,0,1,4,43
2024-05-02,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,9951,0.0838,0,0,0,0,0,0,0,1,5,43
2024-01-23,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,38988,0.1839,0,0,0,1,1,0,0,0,1,15
2024-07-08,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,41838,0.1682,0,0,0,0,0,0,0,1,7,28
2024-03-04,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40617,0.1789,0,0,0,0,0,0,0,1,3,28
2024-12-31,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,243762,0.0522,0,0,0,1,0,1,0,1,12,30
2024-01-07,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,40077,0.2098,0,0,0,0,0,1,0,1,1,25
2024-09-01,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,240489,0.0762,0,0,0,0,0,1,0,1,9,30
2024-07-09,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,231528,0.0718,0,0,0,1,1,1,1,1,7,24
2024-07-23,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,233736,0.0698,0,0,0,1,0,1,0,0,7,27
2024-06-14,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,1347,0.1047,0,0,0,0,1,1,1,1,6,33
2024-12-20,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,13458,0.1045,0,0,0,1,1,1,1,1,12,28
2024-12-20,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4662,0.0907,0,0,1,1,1,1,0,1,12,30
2024-07-05,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,231768,0.0783,0,0,0,1,1,1,1,1,7,28
2024-05-31,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,216033,0.0763,0,0,0,0,1,1,1,1,5,33
2024-11-22,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,241323,0.075,0,0,1,1,1,1,0,1,11,30
2024-12-29,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,243996,0.0667,0,0,0,1,0,1,0,1,12,28
2024-05-07,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,208041,0.0757,0,0,0,1,1,1,1,1,5,24
2024-09-24,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,240000,0.0659,0,0,0,1,0,1,0,0,9,27
2024-01-28,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41355,0.2006,0,0,0,0,0,1,0,1,1,25
2024-08-26,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46752,0.1682,0,0,0,0,0,1,0,1,8,25
2024-06-02,Thursday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,16056,0.1414,0,0,0,0,0,0,0,1,6,42
2024-10-18,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,240045,0.0786,0,0,0,1,1,1,1,1,10,28
2024-06-03,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,42993,0.1883,0,0,0,0,0,1,0,1,6,25
2024-12-15,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,244221,0.0717,0,0,0,0,0,1,0,1,12,30
2024-07-12,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,2706,0.1053,0,0,0,1,1,1,1,1,7,28
2024-05-29,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,39729,0.1654,0,0,0,1,1,0,0,0,5,15
2024-09-08,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,3189,0.1119,0,0,0,1,0,1,0,1,9,28
2024-11-03,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,239703,0.0778,0,0,0,0,0,1,0,1,11,30
2024-03-04,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,29907,0.1537,0,0,0,0,0,1,0,1,3,25
2024-04-26,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,47532,0.0935,0,0,1,1,1,1,0,1,4,30
2024-07-01,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,34179,0.1475,0,0,0,0,0,1,0,1,7,25
2024-03-24,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,206787,0.0773,0,0,1,0,1,1,0,1,3,38
2024-11-01,Tuesday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,37704,0.1777,0,0,0,0,0,1,0,1,11,25
2024-08-30,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4524,0.1121,0,0,0,0,1,1,1,1,8,33
2024-03-10,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52362,0.1569,0,0,0,0,0,0,0,1,3,43
2024-01-15,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,51744,0.1489,0,0,0,1,1,0,0,0,1,15
2024-10-01,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,240033,0.073,0,0,0,1,1,1,1,1,10,24
2024-12-17,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,244131,0.0682,0,0,0,1,0,1,0,0,12,27
2024-03-06,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,40440,0.1729,0,0,0,1,1,0,0,0,3,15
2024-04-28,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,208188,0.0795,0,0,0,0,0,1,0,1,4,30
2024-10-15,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,239964,0.0726,0,0,0,1,0,1,0,0,10,27
2024-10-27,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,5832,0.1132,0,0,1,0,1,1,0,1,10,38
2024-07-21,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,233835,0.0753,0,0,0,0,0,1,0,1,7,30
2024-06-24,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,43314,0.1729,0,0,0,0,0,1,0,1,6,25
2024-08-02,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,36183,0.1708,0,0,0,0,0,0,0,1,8,43
2024-12-23,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,51669,0.1513,0,0,0,0,0,0,0,1,12,28
2024-09-13,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,241068,0.0655,0,0,0,0,1,1,1,1,9,33
2024-02-13,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,39987,0.1796,0,0,0,1,1,0,0,0,2,15
2024-03-31,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,206703,0.0793,0,0,0,1,0,1,0,1,3,28
2024-02-17,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,45306,0.1225,0,0,0,0,0,0,0,1,2,28
2024-08-02,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,3537,0.106,0,0,1,1,1,1,0,1,8,30
2024-09-03,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,240399,0.0746,0,0,0,1,0,1,0,0,9,27
2024-06-21,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,228381,0.0732,0,0,0,0,1,1,1,1,6,33
2024-06-18,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,225900,0.0745,0,0,0,1,1,1,1,1,6,24
2024-05-02,Monday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,26721,0.1187,0,0,0,0,0,1,0,1,5,25
2024-10-22,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,239832,0.0748,0,0,0,1,1,1,1,1,10,24
2024-04-14,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,207267,0.0706,0,0,1,0,1,1,0,1,4,38
2024-05-06,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,39684,0.1762,0,0,0,0,0,0,0,1,5,28
2024-05-28,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,212460,0.064,0,0,0,1,1,1,1,1,5,24
2024-09-01,Thursday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,19152,0.1393,0,0,0,0,0,0,0,1,9,43
2024-12-13,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,244401,0.0728,0,0,1,1,1,1,0,1,12,30
2024-09-10,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,240936,0.0653,0,0,0,1,1,1,1,1,9,24
2024-08-11,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,236715,0.0672,0,0,0,0,0,1,0,1,8,30
2024-05-02,Tuesday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,106452,0.1357,0,0,0,0,0,1,0,1,5,25
2024-03-18,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,31812,0.1454,0,0,0,0,0,1,0,1,3,25
2024-09-22,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,240066,0.0756,0,0,0,0,0,1,0,1,9,30
2024-04-21,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,207135,0.0744,0,0,0,1,0,1,0,1,4,28
2024-08-23,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,237672,0.0655,0,0,0,0,1,1,1,1,8,33
2024-07-14,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,232152,0.0757,0,0,0,1,0,1,0,1,7,28
2024-07-28,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,234666,0.0748,0,0,1,0,1,1,0,1,7,38
2024-11-15,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5088,0.0914,0,0,1,1,1,1,0,1,11,30
2024-07-19,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,233952,0.0758,0,0,1,1,1,1,0,1,7,30
2024-09-17,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4728,0.099,0,0,0,1,1,1,1,1,9,24
2024-01-01,Saturday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,14868,0.1634,0,0,0,0,0,1,0,1,1,25
2024-10-27,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,239724,0.0785,0,0,0,1,0,1,0,1,10,28
2024-11-17,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,239769,0.0756,0,0,0,1,0,1,0,1,11,28
2024-08-04,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,235386,0.0734,0,0,0,1,0,1,0,1,8,28
2024-08-06,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,3528,0.0893,0,0,0,1,0,1,0,0,8,27
2024-05-12,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,208263,0.084,0,0,0,1,0,1,0,1,5,28
2024-06-14,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,226149,0.0862,0,0,0,1,1,1,1,1,6,28
2024-12-08,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,241293,0.0753,0,0,0,1,0,1,0,1,12,28
2024-10-13,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,240081,0.0773,0,0,0,0,0,1,0,1,10,30
2024-09-15,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,240630,0.0762,0,0,0,1,0,1,0,1,9,28
2024-08-30,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,240627,0.0783,0,0,1,1,1,1,0,1,8,30
2024-04-22,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,29313,0.1441,0,0,0,0,0,0,0,1,4,43
2024-08-27,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4146,0.0962,0,0,0,1,0,1,0,0,8,27
2024-09-27,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4527,0.106,0,0,0,0,1,1,1,1,9,33
2024-02-18,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,42039,0.1947,0,0,0,0,0,1,0,1,2,25
2024-08-20,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,3759,0.0854,0,0,0,1,0,1,0,1,8,30
2024-05-14,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,208137,0.0586,0,0,0,1,0,1,0,1,5,30
2024-03-11,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,42261,0.1826,0,0,0,0,0,1,0,1,3,25
2024-06-24,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,32784,0.1253,0,0,0,0,0,0,0,1,6,28
2024-12-24,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,243981,0.0678,0,0,0,1,1,1,1,1,12,24
2024-12-27,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4428,0.0915,0,0,0,1,1,1,1,1,12,28
2024-05-13,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41265,0.18,0,0,0,0,0,1,0,1,5,25
2024-10-11,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,240210,0.0786,0,0,1,1,1,1,0,1,10,30
2024-12-01,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,241416,0.0749,0,0,1,0,1,1,0,1,12,38
2024-05-27,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,39891,0.1775,0,0,0,0,0,0,0,1,5,28
2024-04-26,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,208344,0.0783,0,0,1,1,1,1,0,1,4,30
2024-06-30,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,230541,0.0762,0,0,0,0,0,1,0,1,6,30
2024-12-20,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,244260,0.0739,0,0,0,1,1,1,1,1,12,28
2024-03-18,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,41046,0.1875,0,0,0,0,0,0,0,1,3,43
2024-12-24,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4635,0.0893,0,0,0,1,0,1,0,0,12,27
2024-01-20,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53190,0.1594,0,0,0,0,0,1,0,1,1,25
2024-12-01,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,6510,0.1152,0,0,0,1,0,1,0,1,12,28
2024-08-13,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,3528,0.0944,0,0,0,1,1,1,1,1,8,24
2024-07-02,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,230406,0.0713,0,0,0,1,0,1,0,0,7,27
2024-04-01,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41697,0.1845,0,0,0,0,0,1,0,1,4,25
2024-06-10,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,42261,0.1741,0,0,0,0,0,0,0,1,6,43
2024-10-02,Monday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,103347,0.1512,0,0,0,0,0,0,0,1,10,43
2024-03-10,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46467,0.1351,0,0,0,0,0,1,0,1,3,25
2024-09-20,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,240231,0.0752,0,0,1,1,1,1,0,1,9,30
2024-10-06,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,239856,0.0772,0,0,0,1,0,1,0,1,10,28
2024-05-05,Thursday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,26769,0.2201,0,0,0,0,0,0,0,1,5,42
2024-08-18,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,237300,0.0756,0,0,1,0,1,1,0,1,8,38
2024-08-09,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,236976,0.067,0,0,1,1,1,1,0,1,8,30
2024-08-13,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,236637,0.0625,0,0,0,1,0,1,0,0,8,27
2024-09-03,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4515,0.0944,0,0,0,1,0,1,0,1,9,30
2024-04-22,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41040,0.1872,0,0,0,0,0,1,0,1,4,25
2024-05-08,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,39507,0.1639,0,0,0,1,1,0,0,0,5,15
2024-10-28,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,49092,0.1631,0,0,0,0,0,1,0,1,10,25
2024-06-04,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,825,0.1055,0,0,0,1,1,1,1,1,6,24
2024-06-04,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,215838,0.0637,0,0,0,1,0,1,0,1,6,30
2024-04-17,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,40020,0.1659,0,0,0,1,1,0,0,0,4,15
2024-06-09,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,220758,0.0812,0,0,0,0,0,1,0,1,6,30
2024-07-26,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,3687,0.0952,0,0,1,1,1,1,0,1,7,30
2024-03-15,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,50067,0.0844,0,0,1,1,1,1,0,1,3,30
2024-06-28,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,230619,0.0756,0,0,1,1,1,1,0,1,6,30
2024-04-05,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,207951,0.0719,0,0,1,1,1,1,0,1,4,30
2024-05-05,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,208185,0.0779,0,0,1,0,1,1,0,1,5,38
2024-05-19,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,210135,0.0698,0,0,0,0,0,1,0,1,5,30
2024-04-08,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40842,0.1867,0,0,0,0,0,0,0,1,4,43
2024-04-15,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40167,0.1718,0,0,0,0,0,0,0,1,4,28
2024-05-24,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,212637,0.0763,0,0,0,1,1,1,1,1,5,28
2024-04-04,Monday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,29454,0.2288,0,0,0,0,0,0,0,1,4,43
2024-09-08,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,241071,0.076,0,0,1,0,1,1,0,1,9,38
2024-08-20,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,237087,0.0662,0,0,0,1,1,1,1,1,8,24
2024-09-29,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,240129,0.076,0,0,1,0,1,1,0,1,9,38
2024-08-23,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4143,0.0883,0,0,1,1,1,1,0,1,8,30
2024-11-10,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,239778,0.0758,0,0,1,0,1,1,0,1,11,38
2024-03-25,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40368,0.1736,0,0,0,0,0,0,0,1,3,28
2024-06-19,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,41535,0.1576,0,0,0,1,1,0,0,0,6,15
2024-06-23,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,228288,0.0796,0,0,0,1,0,1,0,1,6,28
2024-05-17,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,210252,0.0634,0,0,1,1,1,1,0,1,5,30
2024-05-24,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,828,0.1123,0,0,1,1,1,1,0,1,5,30
2024-10-20,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,239931,0.076,0,0,1,0,1,1,0,1,10,38
2024-06-07,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,220854,0.0784,0,0,1,1,1,1,0,1,6,30
2024-05-21,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,210048,0.0588,0,0,0,1,0,1,0,0,5,27
2024-11-01,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,239781,0.079,0,0,1,1,1,1,0,1,11,30
2024-05-28,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,825,0.1164,0,0,0,1,0,1,0,0,5,27
2024-06-02,Thursday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,25482,0.1142,0,0,0,0,0,0,0,1,6,43
2024-05-26,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,212547,0.0645,0,0,1,0,1,1,0,1,5,38
2024-07-07,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,231642,0.0727,0,0,1,0,1,1,0,1,7,38
2024-06-16,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,226002,0.074,0,0,1,0,1,1,0,1,6,38
2024-10-01,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,5076,0.0981,0,0,0,1,0,1,0,0,10,27
2024-08-25,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,237564,0.0637,0,0,0,1,0,1,0,1,8,28
2024-12-17,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,13572,0.0959,0,0,0,1,0,1,0,0,12,27
2024-08-09,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,3537,0.0916,0,0,0,1,1,1,1,1,8,28
2024-12-22,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,244071,0.0666,0,0,1,0,1,1,0,1,12,38
2024-07-30,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,3675,0.0931,0,0,0,1,0,1,0,0,7,27
2024-06-02,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,215898,0.0771,0,0,0,1,0,1,0,1,6,28
2024-11-08,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4638,0.1074,0,0,0,0,1,1,1,1,11,33
2024-07-23,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,2652,0.0962,0,0,0,1,1,1,1,1,7,24
2024-08-16,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4269,0.0949,0,0,1,1,1,1,0,1,8,30
2024-12-31,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4404,0.0681,0,0,0,1,1,1,1,1,12,24
2024-08-23,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4242,0.0905,0,0,0,1,1,1,1,1,8,28
